"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
181167,39.6666666666667,31.6333333333333,0,50,1,6,13.3333333333333,10,4,3,5,2,4,4,282.333333333333,24,2,52,"42f1293b2125e6b8ec45e34c745417ea","1-23386d56e74bcd2578be6fa9e318ef9d","com.sec.android.app.sbrowser","f25d48f8931ef23f",1525909130354,1525909190354
227229,39,32,0,21.6666666666667,1,6,13,10,5,4,5,1,4,4,287,24,2,52,"42f1293b2125e6b8ec45e34c74542505","1-ab8e4b7cc11b8e207f34d362470dc1fb","com.sec.android.app.sbrowser","f25d48f8931ef23f",1525909176416,1525909236416
268993,39,32.1666666666667,0,22,1,6,12,10,6,5,5,1,4,4,273.666666666667,24,2,50.3333333333333,"42f1293b2125e6b8ec45e34c74542885","1-459ea52da4564a1133c2eae475e306dc","com.sec.android.app.sbrowser","f25d48f8931ef23f",1525909218180,1525909278180
314224,39,32.4333333333333,0,22.6666666666667,1,6,13,10,7,6,5,2,4,4,284.333333333333,24,2,48.3333333333333,"42f1293b2125e6b8ec45e34c745437c6","1-93abc3f6380d46f304ea9eaa1daa581a","com.sec.android.app.sbrowser","f25d48f8931ef23f",1525909263411,1525909323411
359551,39,32.8,0,18.5,1,6,12.5,10,8,7,5,1,4,4,289.5,24,2,52,"42f1293b2125e6b8ec45e34c74544592","1-bbe5500b546c613d44ea3000b341d471","com.sec.android.app.sbrowser","f25d48f8931ef23f",1525909308738,1525909368738
409902,38,32.8,0,22.6666666666667,1,6,35,10,9,8,5,1,4,4,310.5,24,2,51,"42f1293b2125e6b8ec45e34c745453e7","1-e996e7da76b11ab2cdf2e9d14a159dd5","com.sec.android.app.sbrowser","f25d48f8931ef23f",1525909359089,1525909419089
451332,38,32.8,0,22.6666666666667,1,6,12.3333333333333,10,10,9,5,1,4,4,310.5,24,2,49.5,"42f1293b2125e6b8ec45e34c7454582a","1-a4843a3d6c59365316f89f785ab52a9c","com.sec.android.app.sbrowser","f25d48f8931ef23f",1525909400519,1525909460519
496593,38,32.8,0,19,1,6,22.6666666666667,10,11,10,5,1,4,4,306.5,24,2,51.5,"42f1293b2125e6b8ec45e34c74546261","1-afc56d9061224e9beaf38b76ce11a776","com.whatsapp","f25d48f8931ef23f",1525909445780,1525909505780
541936,38,33.1,0,21.6666666666667,1,6,13,10,12,11,5,2,4,4,298,24,2,51,"42f1293b2125e6b8ec45e34c745467bd","1-67ccb8c449906c65496567cb4f6cfe12","com.google.android.youtube","f25d48f8931ef23f",1525909491123,1525909551123
586903,38,33.1,0,25.6666666666667,1,6,31.3333333333333,10,13,12,5,2,4,4,286.666666666667,24,2,51.3333333333333,"42f1293b2125e6b8ec45e34c7454703e","1-63826501c076189f09dce9672b82686a","org.pol.jmgo.qoesurveyor","f25d48f8931ef23f",1525909536090,1525909596090
58935,49,26.95,309793.452297316,955,2,6,56.5,9,1,13,5,2,4,1,405,24,2,37.5,"42f1293b2125e6b8ec45e34c74547be9","1-c0155129456ba7aca56c42053be61cf5","com.google.android.youtube","f25d48f8931ef23f",1526006914794,1526006974794
103871,49,27.15,61586592.178771,56.5,2,6,37.5,9,2,14,5,1,3.6,1,342.5,24,4,41,"42f1293b2125e6b8ec45e34c74548346","1-657dc1e918215596500d8d2d99cc4337","com.google.android.youtube","f25d48f8931ef23f",1526006959730,1526007019730
50582,76,23.65,900546.448087432,32.5,1,6,24.5,10,1,15,5,3,4,3,316,24,2,31,"42f1293b2125e6b8ec45e34c7454868c","1-4a893fedb4a4ce7fc4d301ee463346d3","android","f25d48f8931ef23f",1526426087577,1526426147577
11264,92,25,158477.240428922,389.333333333333,1,6,39,10,1,16,5,4,4,2,173.333333333333,24,2.66666666666667,28.6,"42f1293b2125e6b8ec45e34c745488ed","1-1a5ee22a4e7d407c40de62abd4ee4d0e","","f25d48f8931ef23f",1526598162787,1526598222787
12237,91,25,117633.219621221,68,2.25,6,40.6666666666667,9,2,17,5,2,4,2,342.5,24,2,28.9073333333333,"42f1293b2125e6b8ec45e34c74548c8b","1-8733c730804bcd4528952b7f96cf4a17","","f25d48f8931ef23f",1526598163760,1526598223760
12814,83,24.6,1664000,61.25,1,6,80,17,3,18,5,3,4,2,384,24,2,44,"42f1293b2125e6b8ec45e34c74549461","1-8b66ddf5e7f62ee9d0c589c2b6ad322f","","f25d48f8931ef23f",1526598164337,1526598224337
61131,89,27.7,158477.240428922,25.5,1,6,16.5,10,4,19,5,3,4,2,397,24,2,34,"42f1293b2125e6b8ec45e34c7454a248","1-78e8cae715cac10fab14562963eaecf0","com.sec.android.app.launcher","f25d48f8931ef23f",1526598212654,1526598272654
105956,89,27.95,1352941.17647059,30.3333333333333,1,6,14.6666666666667,10,5,20,5,3,4,2,360,24,2,39,"42f1293b2125e6b8ec45e34c7454b08e","1-8fc274d08b77bd1dd14c27964a52eac7","com.sec.android.app.launcher","f25d48f8931ef23f",1526598257479,1526598317479
154199,89,28.3,2823047.37516005,24.3333333333333,1,6,12.6666666666667,10,6,21,5,4,4,2,298,24,2,41,"42f1293b2125e6b8ec45e34c7454b657","1-549268585b1690c7eed606c6de700d6a","org.pol.jmgo.qoesurveyor","f25d48f8931ef23f",1526598305722,1526598365722
201899,89,28.45,0,22,1,6,12,10,7,22,5,2,4,2,296.5,24,2,37,"42f1293b2125e6b8ec45e34c7454c2d5","1-f871f11548eddcbe78821c67095a22b6","com.google.android.youtube","f25d48f8931ef23f",1526598353422,1526598413422
60855,75.3333333333333,34.9666666666667,3183157.89473684,170,2,8,34.5,9,1,0,5,4,4,2,666.333333333333,26,4,0.456333333333333,"42f1293b2125e6b8ec45e34c7454cbe6","1-20fff56eb6066916e9836351e82c4e82","org.pol.jmgo.qoesurveyor","c43e0a23ab297d87",1528320374847,1528320434847
150846,74,36.6666666666667,166001.596169194,95,2,8,35,9,2,1,5,3,4,2,733.333333333333,26,4,0.426666666666667,"42f1293b2125e6b8ec45e34c7454cefc","1-2bf56566b5580cba5cd6827d8f561518","com.facebook.katana","c43e0a23ab297d87",1528320464838,1528320524838
62127,53,37.2333333333333,50116.1399310199,55,2,8,25,9,1,2,5,3,4,4,770,26,3,0.435,"42f1293b2125e6b8ec45e34c7454dacd","1-046adc2e707b6bded90ab4e556887afc","com.sonelli.juicessh","c43e0a23ab297d87",1528332204551,1528332264551
121797,52.6666666666667,37.7333333333333,171052.631578947,68,2,8,24.3333333333333,9,2,3,5,1,4,4,696.333333333333,26,3,0.439333333333333,"42f1293b2125e6b8ec45e34c7454e5ed","1-b7fff3e9861633d8354522c32960c5fd","com.sonelli.juicessh","c43e0a23ab297d87",1528332264221,1528332324221
177130,52,37.75,26067.6152382212,79,2,8,31.75,9,3,4,5,1,4,4,744.25,26,3,0.442,"42f1293b2125e6b8ec45e34c7454ed19","1-ec7887e72a5e260b23b45d57b2b61525","com.instagram.android","c43e0a23ab297d87",1528332319554,1528332379554
187205,52,37.8333333333333,10143.0128055537,79,2,8,31.75,9,4,5,5,1,4,4,756.333333333333,26,3,0.444666666666667,"42f1293b2125e6b8ec45e34c7454f509","1-1e3c77c3cdf9144479530b6fb7b38569","com.instagram.android","c43e0a23ab297d87",1528332329629,1528332389629
247898,52,37.5,192153.722978383,73,2,8,34,9,5,6,5,1,4,4,743.5,26,3,0.43325,"42f1293b2125e6b8ec45e34c7454f883","1-a11aa65e05aa3b0072494df834f7b653","com.instagram.android","c43e0a23ab297d87",1528332390322,1528332450322
300922,51,37.6666666666667,211365.902293121,68.6666666666667,2,8,28,9,6,7,5,1,4,4,751,26,3,0.429333333333333,"42f1293b2125e6b8ec45e34c745507cf","1-72c44163b7177078f2fdac4eb651e383","com.android.settings","c43e0a23ab297d87",1528332443346,1528332503346
358453,50.6666666666667,38.2333333333333,21652.8357476062,60,2,8,25.5,9,7,8,5,1,4,4,667.666666666667,26,3,0.444333333333333,"42f1293b2125e6b8ec45e34c74550fae","1-100c382a4d6ac0c4c3f64917d66f48a0","com.android.chrome","c43e0a23ab297d87",1528332500877,1528332560877
427685,50,37.75,1909.48315431929,81,2,8,17,9,8,9,5,1,4,4,593,26,3,0.431,"42f1293b2125e6b8ec45e34c745516e9","1-66fca8b3312d89b45b393a62e447954c","android","c43e0a23ab297d87",1528332570109,1528332630109
470288,50,36.8666666666667,1921.04216537472,48,2,8,26.5,9,9,10,5,1,4,4,618.333333333333,26,3,0.397,"42f1293b2125e6b8ec45e34c745524d5","1-381087296265d0da1da329272a0ccf90","com.whatsapp","c43e0a23ab297d87",1528332612712,1528332672712
529212,49.6666666666667,37.1666666666667,1024000,79,2,8,106,10,10,11,5,1,4,4,738.666666666667,26,2.33333333333333,0.435666666666667,"42f1293b2125e6b8ec45e34c7455271f","1-e9df183eaabdce747661305c85623879","com.whatsapp","c43e0a23ab297d87",1528332671636,1528332731636
589362,48.3333333333333,39.0666666666667,27460815.0470219,4322.33333333333,2,8,631,9,11,12,5,3,4,4,681.333333333333,26,3,0.481666666666667,"42f1293b2125e6b8ec45e34c74552cb2","1-fbbbdce85e72c5e0548691af9e8fbff4","com.whatsapp","c43e0a23ab297d87",1528332731786,1528332791786
1929579,51,38.2333333333333,0,73,2,8,69,9,12,13,5,3,4,4,713.666666666667,26,3,0.367333333333333,"42f1293b2125e6b8ec45e34c74553c77","1-3386f3d602ad3ad9c3432a673cef22b1","","c43e0a23ab297d87",1528334072003,1528334132003
69730,50,38.9666666666667,69849.1614111004,83.6666666666667,2,8,35.3333333333333,9,1,14,5,1,4,3,715.333333333333,26,3,0.483333333333333,"42f1293b2125e6b8ec45e34c74553e97","1-d789ba5295579566ad9c54f8204d2a78","com.sonyericsson.home","c43e0a23ab297d87",1528334167110,1528334227110
194889,49.75,37.275,259190.031152648,1851.75,2,8,25,9,2,15,5,1,4,3,737,26,3,0.40375,"42f1293b2125e6b8ec45e34c74553f2f","1-6102777e4c52b58f22d05a177cd66e05","py.com.itau.tokpag","c43e0a23ab297d87",1528334292269,1528334352269
254744,49,37.1333333333333,4494.57005731772,132.5,2,8,1295.5,9.5,3,16,5,1,4,3,713.666666666667,26,3,0.413666666666667,"42f1293b2125e6b8ec45e34c74554653","1-af1a741536339ff2c3fb3654ec8c1176","py.com.itau.tokpag","c43e0a23ab297d87",1528334352124,1528334412124
263155,49,37.1333333333333,37987.398411104,132.5,2,8,1295.5,9.5,4,17,5,3,4,3,713.666666666667,26,3,0.413666666666667,"42f1293b2125e6b8ec45e34c745552c7","1-a47c0354c8fd8c56334cef917327d0dd","py.com.itau.tokpag","c43e0a23ab297d87",1528334360535,1528334420535
317667,48.6666666666667,36.4666666666667,71225806.4516129,121,2,8,37.3333333333333,9,5,18,5,2,4,3,651.666666666667,26,3,0.434666666666667,"42f1293b2125e6b8ec45e34c7455559f","1-b4671bcdd5ada10c090a500f3c20232a","py.com.itau.tokpag","c43e0a23ab297d87",1528334415047,1528334475047
375768,47.3333333333333,37.7333333333333,328415.040456925,91,2,8,50,9,6,19,5,3,4,3,654.666666666667,26,3,0.468,"42f1293b2125e6b8ec45e34c74556590","1-908995314814e1fe9472b37677024d88","android","c43e0a23ab297d87",1528334473148,1528334533148
1846,47,38.4666666666667,134877.583931975,1066,2,8,35,9,1,20,5,3,4,7,608.666666666667,26,3,0.472666666666667,"42f1293b2125e6b8ec45e34c74556d5a","1-11dcf21c98feaa034ba2de0ebb136bab","com.whatsapp","c43e0a23ab297d87",1528334533416,1528334593416
36086,46.5,38.85,1575757.57575758,859.666666666667,2,8,706,9,2,21,5,2,4,7,626.5,26,4,0.4775,"42f1293b2125e6b8ec45e34c7455785f","1-d0a9906f6d2ffce321e7f9ebcb12465d","com.whatsapp","c43e0a23ab297d87",1528334567656,1528334627656
51440,46,39.35,11032.4207269606,447,2,8,2048,9,3,22,5,3,4,7,620.5,26,3,0.49,"42f1293b2125e6b8ec45e34c745587ce","1-a49b3abf7ba1bcba441e7071002d876d","com.whatsapp","c43e0a23ab297d87",1528334583010,1528334643010
61661,46,39.35,11032.4207269606,447,2,8,2048,9,4,23,5,3,4,7,620.5,26,4,0.49,"42f1293b2125e6b8ec45e34c74558e85","1-b99b796119e348c7094cc046e44d32dd","com.whatsapp","c43e0a23ab297d87",1528334593231,1528334653231
118111,46,39.2,47297.265743573,778,2,8,581,9,5,24,5,3,4,7,681.666666666667,26,3,0.459333333333333,"42f1293b2125e6b8ec45e34c74559bbb","1-2b7fb71821ee79da50f6d8255f437911","com.whatsapp","c43e0a23ab297d87",1528334649681,1528334709681
175519,45,38.3,28235294.1176471,652.5,2,8,131.5,9,6,25,5,1,4,7,728,26,3,0.456,"42f1293b2125e6b8ec45e34c7455a856","1-6aa7307927c4863454343b861a88bb8e","com.twitter.android","c43e0a23ab297d87",1528334707089,1528334767089
231190,45,37.3,16984615.3846154,773,2,8,224,9,7,26,5,1,3.30909090909091,7,698.666666666667,26,4,0.441333333333333,"42f1293b2125e6b8ec45e34c7455b103","1-1ee594b5b8f3958531a262a931345b34","com.twitter.android","c43e0a23ab297d87",1528334762760,1528334822760
286412,44.3333333333333,36.6333333333333,4137931.03448276,853,2,8,649,9,8,27,5,1,3.29044585987261,7,707.666666666667,26,4,0.427666666666667,"42f1293b2125e6b8ec45e34c7455b270","1-ea0333f195eed0c5c119165efa51d2aa","com.twitter.android","c43e0a23ab297d87",1528334817982,1528334877982
342758,43.6666666666667,36.5333333333333,1176094.59891339,552.666666666667,2,8,826.666666666667,9,9,28,5,2,3.35555555555556,7,620,26,4,0.449666666666667,"42f1293b2125e6b8ec45e34c7455b80d","1-59d57626555e8c5f72dbe4bfda0a3c25","com.twitter.android","c43e0a23ab297d87",1528334874328,1528334934328
397849,43,35.8,54117647.0588235,291,2,8,46,9,10,29,5,2,4,7,684.333333333333,26,3,0.408333333333333,"42f1293b2125e6b8ec45e34c7455bb78","1-84e49264413b97d13505a313175d0473","org.mozilla.firefox","c43e0a23ab297d87",1528334929419,1528334989419
453808,43,34.6333333333333,967213.114754098,95.5,2,8,55.25,9.25,11,30,5,1,4,7,647,26,3,0.367333333333333,"42f1293b2125e6b8ec45e34c7455c0ae","1-8f27679ef1859233d48d2d5b670883d7","org.mozilla.firefox","c43e0a23ab297d87",1528334985378,1528335045378
556800,42,33.6333333333333,159749.085206482,95.5,2,8,21,9,12,31,5,2,4,7,662.333333333333,26,3,0.407333333333333,"42f1293b2125e6b8ec45e34c7455c65b","1-657e35f357a909ae51dfbcb0b9bc7c26","com.twitter.android","c43e0a23ab297d87",1528335088370,1528335148370
97659,41,34.7333333333333,1838774.15056629,70.6666666666667,2,8,34.6666666666667,9,1,32,5,1,4,1,652.333333333333,26,3,0.416666666666667,"42f1293b2125e6b8ec45e34c7455cf23","1-8a75cdc0ca0503b4a6f19d2ef90912a6","com.twitter.android","c43e0a23ab297d87",1528335186458,1528335246458
113407,41,34.3333333333333,3859.59288347492,70.6666666666667,2,8,34.6666666666667,9,2,33,5,1,4,1,654.333333333333,26,3,0.407,"42f1293b2125e6b8ec45e34c7455de60","1-a209b73769c3fcb531f69f2ac46569f3","com.twitter.android","c43e0a23ab297d87",1528335202206,1528335262206
170230,40,34.2333333333333,2276.23618749096,85.5,2,8,29.5,9,3,34,5,1,4,1,594.333333333333,26,4,0.406333333333333,"42f1293b2125e6b8ec45e34c7455e20e","1-a6474dae81e3a0b48fcdfc49acdfe8c4","org.pol.jmgo.qoesurveyor","c43e0a23ab297d87",1528335259029,1528335319029
249223,39.3333333333333,34.5666666666667,1732036.39786633,210,2,8,32,9,4,35,5,4,4,1,536.333333333333,26,4,0.458666666666667,"42f1293b2125e6b8ec45e34c7455ed93","1-750925637c423b9f090e870391a5708c","org.mozilla.firefox","c43e0a23ab297d87",1528335338022,1528335398022
315573,38,35.35,1894303.36307481,244.5,2,8,40.5,9,5,36,5,2,3.48571428571429,1,465.5,26,4,0.4775,"42f1293b2125e6b8ec45e34c7455fc62","1-c907dfe588c048507ecfd7a273b6a2cf","org.mozilla.firefox","c43e0a23ab297d87",1528335404372,1528335464372
386548,37,36.25,0,262,2,8,36,9,6,37,5,2,4,1,571.5,26,4,0.484,"42f1293b2125e6b8ec45e34c74560359","1-54634e57b48b678526c7854416c5a35a","org.mozilla.firefox","c43e0a23ab297d87",1528335475347,1528335535347
481764,36,36.25,0,176.75,2,8,34.5,9,7,38,5,2,4,1,578,26,3,0.4615,"42f1293b2125e6b8ec45e34c745606bd","1-8830b7e4c0258860b868a0659850ccbf","org.mozilla.firefox","c43e0a23ab297d87",1528335570563,1528335630563
506005,36,35.8,0,136,2,8,32.3333333333333,9,8,39,5,2,4,1,702,26,3,0.435666666666667,"42f1293b2125e6b8ec45e34c74560dd2","1-72f181a28a056cad58ed782c1b09833d","com.whatsapp","c43e0a23ab297d87",1528335594804,1528335654804
608956,35,32.9666666666667,0,104.5,2,8,53,9,9,40,1,2,4,1,612.333333333333,26,3,0.365,"42f1293b2125e6b8ec45e34c74561552","1-1b11062e5bee94e0169447fccb7c539f","com.google.android.youtube","c43e0a23ab297d87",1528335697755,1528335757755
616560,35,32.4,0,118.666666666667,2,8,51.3333333333333,9,10,41,1,1,4,1,571.333333333333,26,3,0.357333333333333,"42f1293b2125e6b8ec45e34c74561bb1","1-f93b9ddc60767da92adb43da3bb4f191","com.google.android.youtube","c43e0a23ab297d87",1528335705359,1528335765359
63864,76,27.7,26203.92061921,136,2,7,54,9,1,0,1,5,4,1,840,23,2,52,"42f1293b2125e6b8ec45e34c74561e85","1-c848b7cd7734f798c8d6cfb865e54859","com.google.android.apps.docs","bd016d8f3093b6a4",1528254275774,1528254335774
122109,76,29.6333333333333,12923798.3587339,113.5,2,7,73.5,9,2,1,3,5,4,1,899.333333333333,23,2,60.3333333333333,"42f1293b2125e6b8ec45e34c74562601","1-97afe8d0406b11ec87761f2624b269dd","com.google.android.apps.docs","bd016d8f3093b6a4",1528254334019,1528254394019
176860,76,30.7,1453394.85827291,156.666666666667,2,7,276,9,3,2,3,5,4,1,830,23,2,61.6666666666667,"42f1293b2125e6b8ec45e34c74562d9d","1-7e77062b0c43b5de89f1c39d77447b24","com.google.android.youtube","bd016d8f3093b6a4",1528254388770,1528254448770
232306,76,31.225,87492063.4920635,390,2,7,49,9,4,3,4,5,3.76,1,794,23,4,63,"42f1293b2125e6b8ec45e34c74563d95","1-eb9da23cdcc11502cdb21633b62e8e93","com.google.android.youtube","bd016d8f3093b6a4",1528254444216,1528254504216
287295,76,31.7333333333333,0,169.333333333333,2,7,59,9,5,4,3,5,4,1,798.333333333333,23,3,60,"42f1293b2125e6b8ec45e34c74564314","1-beee82a56ce1c0b2ecef918649f14a36","com.google.android.youtube","bd016d8f3093b6a4",1528254499205,1528254559205
349098,76,32.2333333333333,0,196.666666666667,2,7,70,9,6,5,3,5,4,1,785.666666666667,23,2,59.6666666666667,"42f1293b2125e6b8ec45e34c7456445e","1-76269e21172b6f5307e0e67fe6138faa","com.google.android.youtube","bd016d8f3093b6a4",1528254561008,1528254621008
405102,76.75,32.625,0,148.666666666667,2,7,43,9,7,6,3,5,4,1,769.75,23,3,60.25,"42f1293b2125e6b8ec45e34c74564cdb","1-6246acc404a2114fa24cc7d9f0863ada","com.google.android.youtube","bd016d8f3093b6a4",1528254617012,1528254677012
463637,77,33.3666666666667,0,126,2,7,59.3333333333333,9,8,7,3,4,4,1,713.333333333333,23,2,64.6666666666667,"42f1293b2125e6b8ec45e34c74565b50","1-b5a916a5505844a04ffc565bad5661f2","com.google.android.youtube","bd016d8f3093b6a4",1528254675547,1528254735547
515959,77,33.7,0,119.666666666667,2,7,53.6666666666667,9,9,8,3,5,4,1,762.5,23,2,62,"42f1293b2125e6b8ec45e34c74566731","1-8293b2533f0d65763ece96467e3cff68","com.facebook.lite","bd016d8f3093b6a4",1528254727869,1528254787869
574150,77,34.6666666666667,0,124,2,7,62,9,10,9,1,5,4,1,789,23,2,65.6666666666667,"42f1293b2125e6b8ec45e34c74566fee","1-514c05a86e61deeaf6408b547acc8f15","com.facebook.lite","bd016d8f3093b6a4",1528254786060,1528254846060
627091,77,35.6333333333333,0,131.5,2,7,60.5,9,11,10,1,5,4,1,938.333333333333,23,2,66.6666666666667,"42f1293b2125e6b8ec45e34c74567a01","1-c8eaca3ed3027d432330ff105daacbda","com.whatsapp","bd016d8f3093b6a4",1528254839001,1528254899001
33733,69,28.7,0,75,2,9,41,9,1,0,3,3,4,3,3073,27,4,28.7,"42f1293b2125e6b8ec45e34c7456810a","1-bbf816fc2ea0ddcf3b4eab399a1645d7","com.google.android.youtube","867287031950897",1522811177167,1522811237167
39006,69,28.7,0,75,2,9,41,9,2,1,3,1,4,3,3073,27,4,28.7,"42f1293b2125e6b8ec45e34c74568717","1-6bb8d47bff208353876a054834cb6240","com.google.android.youtube","867287031950897",1522811182440,1522811242440
60000,79,31.9,0,75.3333333333333,2,9,31.75,9,1,2,3,3,4,2,2930,27,4,35.35,"42f1293b2125e6b8ec45e34c74569437","1-9b354ba72448bc0d68567e7ea53fcd5c","","867287031950897",1525128792179,1525128852179
60743,66,32.4,0,30,1,9,54,10,2,3,1,2,3.4,2,3076,27,4,33.0073333333333,"42f1293b2125e6b8ec45e34c745695ba","1-ccb4aae21647addce9b6a7bcc4981d27","","867287031950897",1525128792922,1525128852922
61081,52.6666666666667,28.7,0,132.5,2,9,34.5,9,3,4,3,1,4,2,3127.5,27,2,29.0666666666667,"42f1293b2125e6b8ec45e34c74569ea5","1-a8469430444d69ef2be8320f09ed8b08","","867287031950897",1525128793260,1525128853260
61731,82,31.7,0,18.5,1,9,17,10,4,5,3,4,4,2,2144,27,3,29.0666666666667,"42f1293b2125e6b8ec45e34c7456a380","1-34e020d95dc1e70e48a8f8f1c5aaaf56","","867287031950897",1525128793910,1525128853910
65888,70.5,31.7,0,9,1,9,41.5,10,5,6,3,3,3.4,2,3104.5,27,4,32.5,"42f1293b2125e6b8ec45e34c7456a3b9","1-cd651a984f3c2e03cbbf2366651a09ef","","867287031950897",1525128798067,1525128858067
66269,35.6666666666667,38.4,0,43.75,1,9,41.25,10,6,7,3,4,4,2,2103,27,2.5,34.475,"42f1293b2125e6b8ec45e34c7456a6ed","1-2451654d3fd8a301862d1f99fe7a3378","","867287031950897",1525128798448,1525128858448
67020,78,26.45,0,18,1,9,54,10,7,8,3,3,4,2,2930,27,3,28.975,"42f1293b2125e6b8ec45e34c7456ab5c","1-96e6fd5bd54b0c9232d2c4d6654f7e2f","","867287031950897",1525128799199,1525128859199
67324,85,30.2333333333333,0,9,1,9,72,10,8,9,1,4,4,2,2112.33333333333,27,3,31.2,"42f1293b2125e6b8ec45e34c7456ab74","1-ffd25429743af55c09608bdac4912b60","","867287031950897",1525128799503,1525128859503
67823,78,26.45,0,18.5,1,9,11,10,9,10,3,5,4,2,2904,27,3,34.4,"42f1293b2125e6b8ec45e34c7456b882","1-b89d491975248aafab776563f095c0a4","","867287031950897",1525128800002,1525128860002
59516,89,31.6,0,14.5,1,9,11,10,1,11,3,3,4,1,2700,27,3,31.6,"42f1293b2125e6b8ec45e34c7456bc8b","1-7b1f9b19227769bd8c8bd2ce58d2043c","com.android.settings","867287031950897",1525131773102,1525131833102
60000,89,31.6,0,14.5,1,9,11,10,2,12,3,4,4,1,2700,27,3,31.6,"42f1293b2125e6b8ec45e34c7456c282","1-5ed214b533557a14de35a85a9e79d741","com.android.settings","867287031950897",1525131773586,1525131833586
60307,89,31.7,0,14.5,1,9,11,10,3,13,3,5,4,1,2930,27,3,31.7,"42f1293b2125e6b8ec45e34c7456ca4c","1-1b397a754da4a5677121b6bf53d5cf93","com.android.settings","867287031950897",1525131773893,1525131833893
60685,89,31.7,0,14.5,1,9,11,10,4,14,3,4,4,1,2930,27,3,31.7,"42f1293b2125e6b8ec45e34c7456d041","1-bb6c3ccfc031769acacb74f4646297ef","com.android.settings","867287031950897",1525131774271,1525131834271
61068,80,30.6333333333333,144991.212653779,61.3333333333333,1,8,68,17,1,0,1,3,4,7,1512.66666666667,26,2.66666666666667,31.2,"42f1293b2125e6b8ec45e34c7456dfb0","1-b911fb6e524f008ebf7a8b98139df11f","com.android.launcher3","a32d3af596578938",1527738547521,1527738607521
168378,60,38.4666666666667,142306.552030833,55.6666666666667,1,8,68.6666666666667,17,2,1,1,3,4,7,1514,26,2.66666666666667,30.7333333333333,"42f1293b2125e6b8ec45e34c7456ea82","1-35906d109f4784e92f1a42a51cf2d100","com.whatsapp","a32d3af596578938",1527738654831,1527738714831
334697,78,39.0666666666667,822134.387351779,51.6666666666667,1,8,75.3333333333333,17,3,2,1,3,4,7,1650.66666666667,26,2.66666666666667,31.5,"42f1293b2125e6b8ec45e34c7456f82b","1-8adb6e2faad964ec51ef6743b6999a33","com.whatsapp","a32d3af596578938",1527738821150,1527738881150
